Stock,Signal,Timestamp,Price,EMA5,EMA20,RSI,MACD,MACD Signal
INFY.NS,SELL,2025-02-25 10:55:00+05:30,1765.550048828125,1769.1186105140077,1769.5318263075453,43.64643114786996,1.6134443654577808,2.627209201135471
INFY.NS,SELL,2025-02-25 14:05:00+05:30,1764.25,1765.0310185218568,1765.2706038639644,46.85140756150406,0.08412188772422269,0.17358976023985595
INFY.NS,SELL,2025-02-27 09:25:00+05:30,1760.449951171875,1765.5091471113208,1766.557907423921,37.26610184856393,0.11638148206702681,0.5630198411093719
INFY.NS,SELL,2025-02-27 10:15:00+05:30,1764.449951171875,1767.3930475062855,1767.7172766900744,45.484958248793056,0.47642519293890473,0.7225129624934208
INFY.NS,SELL,2025-02-27 12:30:00+05:30,1767.050048828125,1768.2272353200137,1768.3185810316613,46.851863616100935,0.49819778995743036,0.7497468488752574
INFY.NS,SELL,2025-02-28 09:15:00+05:30,1733.9000244140625,1754.327061847475,1760.7667035978968,18.844672623549965,-2.011750487849895,-0.28103743681675897
INFY.NS,BUY,2025-02-28 13:05:00+05:30,1699.8499755859375,1698.6306302762928,1698.5020484829229,49.47378529076892,-1.7853825488916755,-2.9984523211960816
JSWSTEEL.NS,SELL,2025-02-21 13:20:00+05:30,984.7000122070312,985.3287991902274,985.5430147268044,47.27279514972214,0.46583749134788377,0.8140125184846203
JSWSTEEL.NS,BUY,2025-02-21 15:15:00+05:30,982.0499877929688,982.0044311683528,981.9989396769386,49.16299245282257,-0.4859275889880337,-0.7380348389233196
JSWSTEEL.NS,SELL,2025-02-25 10:25:00+05:30,966.1500244140625,966.7068189780496,966.8083636756454,49.10975707828623,0.6483141031537798,1.0505747024109362
JSWSTEEL.NS,SELL,2025-02-25 10:50:00+05:30,966.0999755859375,966.5947091582785,966.7571580487607,48.46570381765156,0.31286992683840253,0.6313896848865743
JSWSTEEL.NS,SELL,2025-02-27 11:20:00+05:30,968.4500122070312,969.4429123198838,969.4495309525776,48.809612588734765,1.014072757355052,1.593116253746574
JSWSTEEL.NS,SELL,2025-02-28 09:15:00+05:30,956.0999755859375,968.6274175526696,971.0650294407559,21.984019622020003,0.39800717085415727,1.551080814588603
KOTAKBANK.NS,SELL,2025-02-21 12:40:00+05:30,1944.0999755859375,1945.8064518228996,1945.8350979847394,45.07355012581625,0.578792232009846,0.8159649693457767
KOTAKBANK.NS,SELL,2025-02-24 09:20:00+05:30,1947.9000244140625,1949.4378927238004,1949.5737483834882,47.8360278995454,1.423015858862982,2.115218782364593
KOTAKBANK.NS,SELL,2025-02-24 12:40:00+05:30,1950.5,1953.2440814347174,1953.6153923524307,44.18074411594532,1.1735629703457562,1.9345655966387847
KOTAKBANK.NS,SELL,2025-02-25 15:20:00+05:30,1965.9000244140625,1967.6559739137736,1967.9291454765498,46.6471391599116,0.5949286573884365,0.9684349265354016
KOTAKBANK.NS,SELL,2025-02-27 15:20:00+05:30,1942.6500244140625,1947.0970933486356,1948.5627461402642,37.66733308867474,-0.15728476400522595,0.3575099488715489
KOTAKBANK.NS,BUY,2025-02-28 12:25:00+05:30,1918.550048828125,1917.674767681249,1917.5350697860652,49.47264511337173,-1.5845366851683593,-2.635172816411184
LT.NS,SELL,2025-02-21 14:50:00+05:30,3310.89990234375,3314.0693215676342,3315.112841921426,44.66331082719556,1.3744949477422779,2.7689017661732245
LT.NS,SELL,2025-02-24 09:15:00+05:30,3306.550048828125,3312.319703876218,3314.196739042165,38.809905081017575,-0.018542110069574846,0.952884922768276
LT.NS,SELL,2025-02-24 11:00:00+05:30,3313.0,3315.44730096488,3315.8962419221543,46.75877471121954,0.6577625350905691,1.0788556697746055
